event_id,event_type,event_timestamp,anonymous_user_id,known_user_id,device_id,cookie_id,session_id,ip_id,browser_fingerprint_id,email_hash,phone_hash,payment_instrument_id,campaign_id,product_id,geo_region,channel,user_agent_family,event_source,payload
evt_000088925,subscription,2025-04-09 10:13:00,au_005431,ku_006061,dev_011331,ck_009560,sess_0088430,ip_012191,bf_015038,,,pay_006341,cmp_027,prd_0032,EU,direct,edge,web,"{""synthetic"": true, ""amount"": 27.93}"
evt_000088957,subscription,2025-04-07 04:32:00,,ku_013812,dev_018355,ck_007528,sess_0065721,ip_001131,bf_019129,,,pay_008001,cmp_027,prd_0430,APAC,direct,safari,web,"{""synthetic"": true, ""amount"": 55.36}"
evt_000088964,subscription,2025-02-21 02:19:00,,ku_014177,,ck_018735,sess_0072547,ip_005958,bf_009321,,,,cmp_030,prd_0259,EU,paid_search,firefox,web,"{""synthetic"": true, ""amount"": 15.25}"
evt_000088975,subscription,2025-04-10 01:50:00,au_004083,ku_000293,,ck_037211,sess_0066907,ip_024035,bf_006585,,,pay_001973,cmp_014,prd_0024,NA,direct,safari,web,"{""synthetic"": true, ""amount"": 40.93}"
evt_000088980,subscription,2025-02-18 15:41:00,,ku_011392,dev_017746,ck_037741,sess_0007373,ip_022655,bf_025877,,,pay_001685,cmp_016,prd_0019,APAC,paid_search,edge,web,"{""synthetic"": true, ""amount"": 12.54}"
evt_000088993,subscription,2025-04-20 13:44:00,,ku_000100,dev_006936,ck_019118,sess_0064813,ip_011599,bf_024242,,,pay_013986,cmp_013,prd_0415,EU,social,edge,web,"{""synthetic"": true, ""amount"": 28.65}"
evt_000089085,subscription,2025-01-27 11:34:00,,ku_002704,dev_006598,ck_014829,sess_0003555,ip_009606,bf_006781,,,,cmp_019,prd_0058,NA,organic,safari,web,"{""synthetic"": true, ""amount"": 46.55}"
evt_000089155,subscription,2025-04-01 14:31:00,au_006957,ku_000491,dev_003729,ck_008494,sess_0081816,ip_019634,bf_023418,,,pay_009521,cmp_013,prd_0063,LATAM,direct,edge,web,"{""synthetic"": true, ""amount"": 14.15}"
evt_000089208,subscription,2025-01-22 22:27:00,,ku_010687,dev_022549,ck_004661,sess_0017485,ip_003172,bf_013495,,,,cmp_006,prd_0352,NA,affiliate,firefox,web,"{""synthetic"": true, ""amount"": 13.23}"
evt_000089225,subscription,2025-03-16 09:41:00,,ku_014582,dev_001816,,sess_0099961,ip_024341,bf_019934,,,pay_001402,cmp_007,prd_0086,EU,affiliate,chrome,web,"{""synthetic"": true, ""amount"": 57.51}"
evt_000089259,subscription,2025-02-28 09:58:00,,ku_015200,dev_020389,ck_003827,sess_0027210,ip_004743,bf_010346,,,,cmp_034,prd_0494,APAC,affiliate,safari,web,"{""synthetic"": true, ""amount"": 13.54}"
evt_000089284,subscription,2025-04-27 07:03:00,au_026262,ku_014918,dev_011271,ck_011939,sess_0080968,ip_016565,bf_017776,,,pay_005392,cmp_001,prd_0191,EU,direct,edge,web,"{""synthetic"": true, ""amount"": 10.19}"
evt_000089293,subscription,2025-04-23 23:55:00,au_022594,ku_009026,dev_023071,ck_007234,sess_0017050,ip_024255,bf_017950,,,pay_006380,cmp_016,prd_0073,APAC,paid_search,firefox,web,"{""synthetic"": true, ""amount"": 20.37}"
evt_000089310,subscription,2025-01-23 12:40:00,,ku_001712,,ck_012974,sess_0032246,ip_019245,bf_006295,,,pay_003531,cmp_040,prd_0053,LATAM,direct,chrome,web,"{""synthetic"": true, ""amount"": 10.15}"
evt_000089323,subscription,2025-02-12 02:07:00,au_001321,ku_006698,,ck_026751,sess_0023132,ip_011193,bf_009217,,,,cmp_015,prd_0221,APAC,organic,edge,web,"{""synthetic"": true, ""amount"": 22.29}"
evt_000089328,subscription,2025-01-21 08:42:00,au_001384,ku_019747,,ck_003612,sess_0059165,ip_012839,bf_017496,,,pay_004275,cmp_035,prd_0103,NA,direct,chrome,web,"{""synthetic"": true, ""amount"": 20.39}"
evt_000089343,subscription,2025-03-28 22:06:00,au_008081,ku_004499,dev_012295,ck_010235,sess_0069879,ip_023845,bf_014309,,,pay_003894,cmp_003,prd_0230,EU,affiliate,edge,web,"{""synthetic"": true, ""amount"": 18.55}"
evt_000089349,subscription,2025-04-19 10:04:00,au_004985,ku_013509,dev_002009,ck_020825,sess_0013893,ip_006477,bf_004390,,,,cmp_013,prd_0325,APAC,organic,edge,web,"{""synthetic"": true, ""amount"": 30.36}"
evt_000089364,subscription,2025-03-14 21:40:00,au_011389,ku_013978,,ck_034438,sess_0096560,ip_013934,bf_021159,,,,cmp_004,prd_0136,APAC,direct,firefox,web,"{""synthetic"": true, ""amount"": 10.12}"
evt_000089412,subscription,2025-03-09 20:04:00,au_028791,ku_006468,,ck_010932,sess_0047320,ip_021540,bf_020973,,,,cmp_035,prd_0380,APAC,paid_search,chrome,web,"{""synthetic"": true, ""amount"": 18.46}"
evt_000089418,subscription,2025-03-27 17:29:00,au_014008,ku_016907,dev_023271,ck_014169,sess_0072235,ip_014582,bf_025152,,,pay_002582,cmp_039,prd_0341,APAC,social,edge,web,"{""synthetic"": true, ""amount"": 50.94}"
evt_000089430,subscription,2025-03-10 08:55:00,,ku_016562,dev_011816,ck_003306,sess_0086556,ip_018264,bf_022762,,,pay_001976,cmp_003,prd_0023,APAC,affiliate,firefox,web,"{""synthetic"": true, ""amount"": 20.74}"
evt_000089476,subscription,2025-01-31 09:42:00,au_006476,ku_018830,dev_010202,ck_022490,sess_0066515,ip_015708,bf_025519,,,pay_012097,cmp_018,prd_0460,LATAM,direct,chrome,web,"{""synthetic"": true, ""amount"": 34.08}"
evt_000089486,subscription,2025-03-13 08:17:00,au_007061,ku_007429,dev_003448,ck_015136,sess_0043291,ip_025405,bf_006123,,,,cmp_022,prd_0410,LATAM,social,chrome,web,"{""synthetic"": true, ""amount"": 9.53}"
evt_000089514,subscription,2025-04-25 20:30:00,,ku_005456,dev_023432,ck_008246,sess_0016529,ip_020644,bf_006386,,,,cmp_016,prd_0003,LATAM,social,firefox,web,"{""synthetic"": true, ""amount"": 33.35}"
evt_000089538,subscription,2025-02-11 19:52:00,,ku_003244,dev_020877,ck_011832,sess_0008484,ip_019561,bf_009514,,,pay_007467,cmp_003,prd_0065,LATAM,paid_search,edge,web,"{""synthetic"": true, ""amount"": 8.42}"
evt_000089554,subscription,2025-04-01 14:54:00,au_018011,ku_016324,,ck_007545,sess_0013937,ip_010802,bf_001995,,,,cmp_014,prd_0384,NA,paid_search,edge,web,"{""synthetic"": true, ""amount"": 13.58}"
evt_000089579,subscription,2025-04-19 17:09:00,au_007956,ku_019426,dev_006385,ck_024249,sess_0056508,ip_013285,bf_020639,,,pay_006294,cmp_032,prd_0243,LATAM,direct,safari,web,"{""synthetic"": true, ""amount"": 24.71}"
evt_000089606,subscription,2025-04-25 15:55:00,au_006910,ku_001888,dev_013543,ck_008909,sess_0053691,ip_016211,bf_019979,,,pay_005249,cmp_030,prd_0117,EU,organic,chrome,web,"{""synthetic"": true, ""amount"": 18.09}"
evt_000089624,subscription,2025-01-01 16:29:00,au_006372,ku_012736,dev_000191,ck_019927,sess_0012651,ip_003415,bf_010890,,,pay_015626,cmp_015,prd_0114,APAC,direct,firefox,web,"{""synthetic"": true, ""amount"": 19.2}"
evt_000089640,subscription,2025-02-01 00:06:00,,ku_010218,dev_011755,,sess_0047429,ip_009774,bf_007792,,,pay_000893,cmp_015,prd_0481,APAC,affiliate,edge,web,"{""synthetic"": true, ""amount"": 22.66}"
evt_000089674,subscription,2025-04-12 03:43:00,au_005083,ku_011079,dev_014480,ck_034085,sess_0017973,ip_008157,bf_023145,,,pay_009627,cmp_022,prd_0199,LATAM,direct,firefox,web,"{""synthetic"": true, ""amount"": 15.03}"
evt_000089683,subscription,2025-01-30 01:39:00,,ku_011844,dev_002942,ck_017020,sess_0080152,ip_014375,bf_016195,,,,cmp_009,prd_0214,NA,direct,safari,web,"{""synthetic"": true, ""amount"": 45.21}"
evt_000089757,subscription,2025-04-18 19:46:00,au_023065,ku_001274,dev_023553,ck_021817,sess_0024224,ip_025531,bf_005010,,,,cmp_030,prd_0481,EU,social,firefox,web,"{""synthetic"": true, ""amount"": 41.05}"
evt_000089786,subscription,2025-04-12 17:42:00,au_003831,ku_001208,dev_004729,ck_006204,sess_0046556,ip_014068,bf_017671,,,pay_007980,cmp_034,prd_0013,APAC,organic,chrome,web,"{""synthetic"": true, ""amount"": 53.26}"
evt_000089811,subscription,2025-04-11 23:02:00,au_005608,ku_000516,dev_003576,ck_006334,sess_0030002,ip_018906,bf_002658,,,,cmp_019,prd_0105,LATAM,organic,edge,web,"{""synthetic"": true, ""amount"": 16.0}"
evt_000089931,subscription,2025-04-20 11:34:00,au_000698,ku_017745,dev_013595,ck_020821,sess_0081331,ip_024796,bf_025844,,,pay_012154,cmp_002,prd_0117,LATAM,paid_search,safari,web,"{""synthetic"": true, ""amount"": 26.34}"
evt_000089943,subscription,2025-04-09 11:49:00,au_019834,ku_004396,,,sess_0037644,ip_000999,bf_007625,,,pay_000453,cmp_011,prd_0052,EU,organic,safari,web,"{""synthetic"": true, ""amount"": 78.82}"
evt_000089948,subscription,2025-01-10 22:18:00,au_001883,ku_005050,,ck_004252,sess_0058999,ip_023004,bf_020195,,,pay_022141,cmp_004,prd_0496,APAC,organic,safari,web,"{""synthetic"": true, ""amount"": 10.39}"
evt_000089990,subscription,2025-02-10 01:35:00,au_019661,ku_011806,,ck_028251,sess_0013266,ip_000192,bf_001866,,,pay_004941,cmp_033,prd_0476,LATAM,direct,edge,web,"{""synthetic"": true, ""amount"": 22.54}"
evt_000089994,subscription,2025-03-29 15:04:00,au_001910,ku_011997,,ck_004646,sess_0008928,ip_019314,bf_001209,,,,cmp_023,prd_0044,NA,social,edge,web,"{""synthetic"": true, ""amount"": 16.28}"
evt_000090033,subscription,2025-03-23 09:42:00,au_008885,ku_011421,dev_000502,ck_018937,sess_0016530,ip_018810,bf_003400,,,,cmp_038,prd_0117,APAC,social,chrome,web,"{""synthetic"": true, ""amount"": 47.47}"
evt_000090083,subscription,2025-03-17 18:03:00,au_001750,ku_010730,dev_028099,ck_006323,sess_0036671,ip_025184,bf_001131,,,,cmp_031,prd_0020,APAC,direct,safari,web,"{""synthetic"": true, ""amount"": 56.71}"
evt_000090093,subscription,2025-03-27 21:35:00,au_004366,ku_009609,dev_001608,ck_011092,sess_0096672,ip_004627,bf_014090,,,pay_shared_004,cmp_033,prd_0327,APAC,organic,firefox,web,"{""synthetic"": true, ""amount"": 45.91}"
evt_000090098,subscription,2025-04-29 06:23:00,au_011111,ku_017925,dev_027408,ck_002168,sess_0009053,ip_021532,bf_024004,,,pay_001617,cmp_007,prd_0034,LATAM,paid_search,safari,web,"{""synthetic"": true, ""amount"": 20.86}"
evt_000090149,subscription,2025-02-08 14:37:00,au_006764,ku_006896,dev_017262,,sess_0032706,ip_017738,bf_027957,,,pay_009109,cmp_027,prd_0239,LATAM,affiliate,chrome,web,"{""synthetic"": true, ""amount"": 17.92}"
evt_000090170,subscription,2025-01-16 02:13:00,,ku_006879,dev_004974,ck_014586,sess_0041015,ip_013770,bf_003543,,,pay_018960,cmp_037,prd_0399,APAC,social,chrome,web,"{""synthetic"": true, ""amount"": 12.47}"
evt_000090260,subscription,2025-04-19 13:22:00,,ku_012444,dev_013463,ck_007659,sess_0036214,ip_002634,bf_016725,,,,cmp_021,prd_0310,EU,paid_search,chrome,web,"{""synthetic"": true, ""amount"": 21.67}"
evt_000090317,subscription,2025-03-28 22:08:00,au_000798,ku_019621,dev_019094,ck_013710,sess_0040676,ip_005573,bf_005918,,,,cmp_038,prd_0398,LATAM,affiliate,firefox,web,"{""synthetic"": true, ""amount"": 38.07}"
evt_000090336,subscription,2025-03-08 22:03:00,au_005227,ku_016962,dev_023238,ck_018651,sess_0095460,ip_011660,bf_021591,,,pay_011553,cmp_039,prd_0132,NA,paid_search,chrome,web,"{""synthetic"": true, ""amount"": 26.34}"
evt_000090365,subscription,2025-04-10 20:58:00,au_011089,ku_019420,dev_016385,ck_008778,sess_0090420,ip_013116,bf_003483,,,pay_006833,cmp_006,prd_0281,NA,paid_search,chrome,web,"{""synthetic"": true, ""amount"": 18.29}"
evt_000090403,subscription,2025-02-10 01:42:00,au_016721,ku_004440,dev_019320,ck_021861,sess_0072359,ip_018826,bf_011815,,,pay_016195,cmp_039,prd_0069,APAC,affiliate,safari,web,"{""synthetic"": true, ""amount"": 27.47}"
evt_000090417,subscription,2025-02-07 01:24:00,au_028126,ku_017758,dev_022689,ck_019334,sess_0072997,ip_008666,bf_021160,,,pay_021592,cmp_021,prd_0018,EU,social,edge,web,"{""synthetic"": true, ""amount"": 50.22}"
evt_000090453,subscription,2025-01-28 08:53:00,au_000708,ku_000628,dev_022856,ck_004760,sess_0033178,ip_001896,bf_025000,,,pay_002260,cmp_021,prd_0177,EU,paid_search,safari,web,"{""synthetic"": true, ""amount"": 9.72}"
evt_000090534,subscription,2025-03-15 06:43:00,au_014888,ku_005390,dev_003856,ck_012074,sess_0077192,ip_005267,bf_008562,,,pay_005864,cmp_027,prd_0137,LATAM,direct,firefox,web,"{""synthetic"": true, ""amount"": 21.32}"
evt_000090565,subscription,2025-04-27 20:55:00,au_001484,ku_013394,,ck_028014,sess_0063432,ip_009398,bf_011125,,,pay_005937,cmp_022,prd_0485,APAC,direct,chrome,web,"{""synthetic"": true, ""amount"": 38.02}"
evt_000090580,subscription,2025-03-29 02:05:00,au_015011,ku_009384,dev_003219,ck_006939,sess_0087851,ip_018267,bf_022820,,,pay_018442,cmp_006,prd_0069,EU,paid_search,firefox,web,"{""synthetic"": true, ""amount"": 57.11}"
evt_000090588,subscription,2025-03-09 02:01:00,au_006162,ku_006679,dev_016713,ck_037361,sess_0013381,ip_017639,bf_007020,,,,cmp_004,prd_0451,LATAM,affiliate,chrome,web,"{""synthetic"": true, ""amount"": 19.48}"
evt_000090671,subscription,2025-04-28 12:11:00,au_002427,ku_011045,dev_024255,ck_033354,sess_0067235,ip_016799,bf_013073,,,pay_005131,cmp_038,prd_0147,LATAM,organic,firefox,web,"{""synthetic"": true, ""amount"": 17.04}"
evt_000090694,subscription,2025-01-12 13:56:00,au_022718,ku_003573,dev_005127,ck_006673,sess_0048443,ip_007177,bf_004137,,,pay_005477,cmp_028,prd_0130,NA,affiliate,edge,web,"{""synthetic"": true, ""amount"": 16.31}"
evt_000090698,subscription,2025-02-02 18:47:00,au_002056,ku_006940,dev_006262,ck_017297,sess_0098623,ip_016539,bf_018734,,,pay_013733,cmp_026,prd_0495,LATAM,direct,safari,web,"{""synthetic"": true, ""amount"": 12.93}"
evt_000090728,subscription,2025-03-30 17:27:00,,ku_002516,dev_007331,ck_011136,sess_0025790,ip_004824,bf_008083,,,,cmp_038,prd_0059,APAC,social,edge,web,"{""synthetic"": true, ""amount"": 23.1}"
evt_000090736,subscription,2025-01-20 07:36:00,au_015113,ku_002838,dev_020143,ck_032411,sess_0075709,ip_014471,bf_008046,,,pay_004520,cmp_024,prd_0049,APAC,direct,edge,web,"{""synthetic"": true, ""amount"": 7.79}"
evt_000090766,subscription,2025-04-14 15:36:00,au_010104,ku_009185,dev_007053,,sess_0048628,ip_024403,bf_003276,,,,cmp_023,prd_0407,NA,direct,safari,web,"{""synthetic"": true, ""amount"": 61.72}"
evt_000090769,subscription,2025-03-26 23:50:00,,ku_001664,dev_008317,,sess_0025787,ip_008944,bf_002299,,,,cmp_038,prd_0071,EU,organic,firefox,web,"{""synthetic"": true, ""amount"": 12.38}"
evt_000090789,subscription,2025-04-08 14:00:00,au_003692,ku_019168,,,sess_0000345,ip_011171,bf_024117,,,pay_015641,cmp_031,prd_0025,NA,affiliate,safari,web,"{""synthetic"": true, ""amount"": 18.54}"
evt_000090806,subscription,2025-01-29 00:32:00,au_020158,ku_007630,dev_002861,,sess_0039566,ip_020789,bf_004983,,,pay_007382,cmp_009,prd_0433,LATAM,organic,edge,web,"{""synthetic"": true, ""amount"": 25.41}"
evt_000090816,subscription,2025-03-09 03:48:00,au_001275,ku_013378,dev_022676,ck_004998,sess_0008450,ip_021042,bf_016546,,,,cmp_035,prd_0254,APAC,organic,edge,web,"{""synthetic"": true, ""amount"": 17.08}"
evt_000090915,subscription,2025-03-28 07:47:00,,ku_015478,dev_028554,ck_011595,sess_0009206,ip_025259,bf_005922,,,,cmp_035,prd_0467,APAC,paid_search,edge,web,"{""synthetic"": true, ""amount"": 10.21}"
evt_000090945,subscription,2025-03-23 02:02:00,au_004161,ku_011288,dev_012576,ck_009313,sess_0070372,ip_015358,bf_021795,,,,cmp_028,prd_0027,NA,paid_search,safari,web,"{""synthetic"": true, ""amount"": 16.54}"
evt_000091012,subscription,2025-04-29 22:59:00,,ku_015677,dev_005952,ck_037463,sess_0050668,ip_003363,bf_009788,,,pay_010437,cmp_032,prd_0189,NA,affiliate,edge,web,"{""synthetic"": true, ""amount"": 20.51}"
evt_000091022,subscription,2025-03-29 11:37:00,au_004526,ku_013425,,ck_000229,sess_0074520,ip_015075,bf_020000,,,,cmp_027,prd_0447,EU,direct,chrome,web,"{""synthetic"": true, ""amount"": 20.78}"
evt_000091100,subscription,2025-04-08 14:46:00,au_013090,ku_019118,,ck_005575,sess_0082232,ip_011304,bf_023051,,,pay_005638,cmp_030,prd_0148,NA,organic,firefox,web,"{""synthetic"": true, ""amount"": 10.29}"
evt_000091107,subscription,2025-03-24 13:57:00,,ku_014380,dev_011767,,sess_0073367,ip_001127,bf_004486,,,pay_015208,cmp_032,prd_0469,NA,social,firefox,web,"{""synthetic"": true, ""amount"": 13.37}"
evt_000091129,subscription,2025-04-21 03:37:00,au_015017,ku_009544,,ck_000230,sess_0067707,ip_012009,bf_015936,,,,cmp_015,prd_0197,EU,paid_search,chrome,web,"{""synthetic"": true, ""amount"": 36.72}"
evt_000091145,subscription,2025-04-08 19:28:00,,ku_012845,dev_007758,,sess_0050897,ip_024839,bf_004509,,,pay_001230,cmp_019,prd_0229,NA,affiliate,edge,web,"{""synthetic"": true, ""amount"": 22.43}"
evt_000091152,subscription,2025-03-29 13:31:00,au_021727,ku_009712,dev_008804,ck_000708,sess_0068423,ip_003784,bf_027841,,,pay_003107,cmp_021,prd_0002,EU,direct,safari,web,"{""synthetic"": true, ""amount"": 46.26}"
evt_000091171,subscription,2025-01-17 08:42:00,au_014779,ku_016286,dev_007284,ck_037945,sess_0034433,ip_025339,bf_000674,,,,cmp_038,prd_0483,LATAM,affiliate,edge,web,"{""synthetic"": true, ""amount"": 22.83}"
evt_000091222,subscription,2025-03-27 11:53:00,au_025498,ku_000998,dev_015060,,sess_0010437,ip_012636,bf_010044,,,pay_002154,cmp_021,prd_0382,LATAM,direct,edge,web,"{""synthetic"": true, ""amount"": 12.44}"
evt_000091250,subscription,2025-01-21 08:13:00,au_017218,ku_000138,dev_000414,ck_025369,sess_0020139,ip_019350,bf_005398,,,pay_006707,cmp_039,prd_0483,EU,paid_search,firefox,web,"{""synthetic"": true, ""amount"": 38.99}"
evt_000091300,subscription,2025-01-17 09:52:00,au_011541,ku_014758,dev_012480,ck_005300,sess_0081631,ip_009858,bf_020663,,,pay_006909,cmp_016,prd_0431,LATAM,affiliate,edge,web,"{""synthetic"": true, ""amount"": 41.56}"
evt_000091334,subscription,2025-04-09 22:25:00,au_000729,ku_000610,dev_021029,ck_012786,sess_0096254,ip_004796,bf_006330,,,pay_000739,cmp_010,prd_0428,APAC,affiliate,firefox,web,"{""synthetic"": true, ""amount"": 39.42}"
evt_000091339,subscription,2025-02-01 12:29:00,au_023719,ku_005407,dev_001110,ck_026088,sess_0077879,ip_000646,bf_018408,,,pay_003463,cmp_010,prd_0353,LATAM,organic,edge,web,"{""synthetic"": true, ""amount"": 34.03}"
evt_000091343,subscription,2025-02-28 04:49:00,,ku_006733,,ck_026935,sess_0012203,ip_017515,bf_018659,,,pay_013277,cmp_014,prd_0018,APAC,social,edge,web,"{""synthetic"": true, ""amount"": 33.26}"
evt_000091348,subscription,2025-04-25 21:45:00,au_009288,ku_008511,dev_010761,ck_000494,sess_0050108,ip_000079,bf_020529,,,pay_005102,cmp_039,prd_0167,EU,paid_search,safari,web,"{""synthetic"": true, ""amount"": 17.83}"
evt_000091355,subscription,2025-01-06 00:30:00,au_019445,ku_008133,dev_026773,ck_008875,sess_0087439,ip_008062,bf_008797,,,,cmp_039,prd_0464,NA,social,chrome,web,"{""synthetic"": true, ""amount"": 26.43}"
evt_000091358,subscription,2025-01-15 08:36:00,au_016867,ku_010837,dev_025339,ck_006515,sess_0099159,ip_011268,bf_017672,,,pay_003758,cmp_008,prd_0344,LATAM,paid_search,firefox,web,"{""synthetic"": true, ""amount"": 39.85}"
evt_000091378,subscription,2025-02-27 21:41:00,au_001534,ku_015876,,ck_006067,sess_0007319,ip_011453,bf_023123,,,pay_004796,cmp_012,prd_0475,LATAM,direct,safari,web,"{""synthetic"": true, ""amount"": 28.36}"
evt_000091379,subscription,2025-04-15 10:53:00,,ku_015645,dev_014408,ck_016926,sess_0047368,ip_003712,bf_001979,,,pay_010025,cmp_030,prd_0141,APAC,organic,safari,web,"{""synthetic"": true, ""amount"": 13.88}"
evt_000091394,subscription,2025-02-19 21:32:00,au_000744,ku_002039,dev_020021,ck_037866,sess_0007408,ip_014185,bf_014221,,,pay_004242,cmp_036,prd_0134,NA,paid_search,firefox,web,"{""synthetic"": true, ""amount"": 23.18}"
evt_000091402,subscription,2025-04-23 03:04:00,au_005813,ku_013900,dev_020060,ck_012985,sess_0005960,ip_006039,bf_008748,,,pay_009691,cmp_011,prd_0057,NA,social,firefox,web,"{""synthetic"": true, ""amount"": 38.97}"
evt_000091447,subscription,2025-03-14 15:23:00,au_005032,ku_004173,dev_005219,ck_002970,sess_0007993,ip_002994,bf_016340,,,pay_002263,cmp_031,prd_0060,NA,direct,chrome,web,"{""synthetic"": true, ""amount"": 6.9}"
evt_000091465,subscription,2025-02-04 03:14:00,au_004806,ku_007051,dev_027958,ck_007910,sess_0008919,ip_019161,bf_012819,,,,cmp_026,prd_0455,EU,paid_search,chrome,web,"{""synthetic"": true, ""amount"": 19.82}"
evt_000091466,subscription,2025-01-28 04:11:00,au_021371,ku_002556,dev_004183,ck_017084,sess_0085200,ip_017585,bf_006239,,,pay_001284,cmp_008,prd_0147,NA,paid_search,chrome,web,"{""synthetic"": true, ""amount"": 54.66}"
evt_000091476,subscription,2025-03-13 04:17:00,au_013642,ku_000032,dev_008434,ck_016106,sess_0092589,ip_014918,bf_000726,,,,cmp_008,prd_0436,EU,direct,firefox,web,"{""synthetic"": true, ""amount"": 11.66}"
evt_000091520,subscription,2025-03-29 13:19:00,au_023964,ku_019487,dev_011009,ck_016118,sess_0009961,ip_020297,bf_023446,,,pay_021550,cmp_014,prd_0439,EU,affiliate,chrome,web,"{""synthetic"": true, ""amount"": 82.14}"
evt_000091524,subscription,2025-01-01 16:26:00,au_010094,ku_018733,dev_016987,ck_012933,sess_0036053,ip_003005,bf_021730,,,pay_013463,cmp_010,prd_0464,NA,direct,safari,web,"{""synthetic"": true, ""amount"": 37.28}"
evt_000091535,subscription,2025-03-11 06:29:00,au_006073,ku_011609,,ck_000403,sess_0064323,ip_021357,bf_007019,,,,cmp_025,prd_0124,APAC,paid_search,safari,web,"{""synthetic"": true, ""amount"": 26.51}"
evt_000091567,subscription,2025-01-29 13:24:00,au_008860,ku_002078,dev_008027,ck_010481,sess_0074368,ip_012859,bf_016433,,,pay_001380,cmp_022,prd_0308,APAC,affiliate,chrome,web,"{""synthetic"": true, ""amount"": 15.71}"
evt_000091626,subscription,2025-03-12 09:46:00,,ku_009480,dev_022095,ck_034968,sess_0090009,ip_023965,bf_010551,,,pay_019022,cmp_017,prd_0376,NA,direct,edge,web,"{""synthetic"": true, ""amount"": 82.29}"
evt_000091636,subscription,2025-01-19 23:02:00,au_024565,ku_006716,,ck_004759,sess_0050847,ip_015245,bf_009684,,,pay_001524,cmp_035,prd_0483,NA,affiliate,chrome,web,"{""synthetic"": true, ""amount"": 25.63}"
evt_000091646,subscription,2025-04-20 18:46:00,,ku_000033,dev_004281,ck_013878,sess_0015966,ip_019886,bf_001979,,,pay_011259,cmp_001,prd_0058,NA,organic,edge,web,"{""synthetic"": true, ""amount"": 21.68}"
evt_000091658,subscription,2025-02-25 06:38:00,au_005784,ku_018645,dev_023830,ck_010032,sess_0013386,ip_012396,bf_025045,,,,cmp_002,prd_0482,EU,direct,firefox,web,"{""synthetic"": true, ""amount"": 15.53}"
evt_000091721,subscription,2025-04-03 14:50:00,au_016826,ku_017035,dev_027653,ck_015860,sess_0046664,ip_023433,bf_000741,,,pay_011785,cmp_033,prd_0090,APAC,organic,chrome,web,"{""synthetic"": true, ""amount"": 18.16}"
evt_000091783,subscription,2025-01-24 04:57:00,au_001819,ku_000829,dev_000334,ck_022298,sess_0041994,ip_006577,bf_011496,,,,cmp_005,prd_0065,NA,direct,safari,web,"{""synthetic"": true, ""amount"": 10.22}"
evt_000091788,subscription,2025-03-16 06:09:00,,ku_003122,dev_001723,ck_002740,sess_0097774,ip_022851,bf_014743,,,pay_020902,cmp_012,prd_0051,EU,social,chrome,web,"{""synthetic"": true, ""amount"": 20.21}"
evt_000091819,subscription,2025-02-24 03:57:00,au_002450,ku_000850,dev_002043,ck_000639,sess_0073353,ip_024056,bf_006760,,,pay_003729,cmp_003,prd_0259,APAC,organic,firefox,web,"{""synthetic"": true, ""amount"": 23.47}"
evt_000091863,subscription,2025-01-01 06:14:00,au_007380,ku_007363,dev_014094,,sess_0006105,ip_020405,bf_011603,,,pay_002186,cmp_038,prd_0076,EU,social,firefox,web,"{""synthetic"": true, ""amount"": 10.38}"
evt_000091876,subscription,2025-01-27 05:43:00,au_006783,ku_012366,dev_022656,ck_009649,sess_0061362,ip_008021,bf_016090,,,pay_004985,cmp_009,prd_0089,EU,paid_search,safari,web,"{""synthetic"": true, ""amount"": 23.23}"
evt_000091961,subscription,2025-02-09 07:19:00,au_019530,ku_005591,dev_012165,ck_005943,sess_0041826,ip_022342,bf_001367,,,,cmp_037,prd_0225,EU,paid_search,chrome,web,"{""synthetic"": true, ""amount"": 26.51}"
evt_000092008,subscription,2025-03-20 05:51:00,au_008380,ku_009606,dev_007784,ck_019232,sess_0039225,ip_021322,bf_023715,,,pay_000721,cmp_027,prd_0187,LATAM,social,firefox,web,"{""synthetic"": true, ""amount"": 12.64}"
evt_000092009,subscription,2025-04-19 16:23:00,au_026199,ku_013030,dev_011567,ck_012625,sess_0060738,ip_004073,bf_013368,,,pay_017515,cmp_031,prd_0047,APAC,social,firefox,web,"{""synthetic"": true, ""amount"": 30.62}"
evt_000092015,subscription,2025-01-18 08:08:00,,ku_009678,dev_002984,,sess_0034103,ip_022231,bf_011696,,,,cmp_025,prd_0394,APAC,affiliate,chrome,web,"{""synthetic"": true, ""amount"": 28.66}"
evt_000092063,subscription,2025-03-19 03:58:00,au_001709,ku_018456,dev_008674,ck_005437,sess_0056767,ip_019986,bf_012108,,,,cmp_005,prd_0169,LATAM,direct,chrome,web,"{""synthetic"": true, ""amount"": 47.67}"
evt_000092081,subscription,2025-01-29 17:44:00,au_012494,ku_016269,dev_000541,ck_025192,sess_0077445,ip_024727,bf_007037,,,pay_008683,cmp_005,prd_0203,EU,paid_search,safari,web,"{""synthetic"": true, ""amount"": 31.47}"
evt_000092113,subscription,2025-02-12 07:45:00,au_010796,ku_003638,dev_014438,ck_012815,sess_0055804,ip_016463,bf_023457,,,pay_022478,cmp_004,prd_0456,LATAM,affiliate,edge,web,"{""synthetic"": true, ""amount"": 32.5}"
